projection,dimensionality
0.6877421125765186,2
0.2360915591669781,2
0.6173334501169877,2
0.1100486772290246,2
0.3572434807330534,2
0.38457240365380446,2
0.4640814463552514,2
0.8932069167363563,2
0.3489973397153746,2
0.5520059068647359,2
0.6737747415264231,2
0.2946287452660653,2
0.694823625055265,2
0.49204088761131004,2
0.1973026481362782,2
0.212985232830075,2
0.8329805419516483,2
0.6100773872892735,2
0.3573138988933022,2
0.6640099432255592,2
0.025842466015055538,2
0.8589768953032897,2
0.5869153370819916,2
0.3404789977553683,2
0.5325588498526467,2
0.17911787747529673,2
0.17326046842855486,2
0.8922610133773154,2
0.6654705228858242,2
0.4013761387922977,2
0.27201835759517723,2
0.042305400257672036,2
0.34809772224554747,2
0.6953944099937929,2
0.6869375059488906,2
0.48487692349016426,2
0.3089809649892888,2
0.1589952092843429,2
0.6052148719820779,2
0.6227616518433201,2
0.5973038509599815,2
0.986580574634833,2
0.49527075010172894,2
0.12120877909237869,2
0.7635498492401543,2
0.4532760724531894,2
0.7152104603617705,2
0.7205517708573635,2
0.40552803449830704,2
0.5748074286402503,2
0.2954708921475723,2
0.13817575882119518,2
0.20989752041547843,2
0.9434540315427257,2
0.007959647487850509,2
0.22339642390176004,2
0.6866613229767657,2
0.5594990237206141,2
0.6937035741113643,2
0.5081803737056043,2
0.7041614225326864,2
0.39908602260417536,2
0.12619292447126618,2
0.222829245279127,2
0.3329145820323725,2
0.1448044736989003,2
0.49629910956788287,2
0.2862877055747495,2
0.299462940610417,2
0.35688465889161025,2
0.5046802311417645,2
0.12976520526042276,2
0.555615864889132,2
0.0526823306566245,2
0.23671122762605473,2
0.3724392195091924,2
0.37179875520873884,2
0.05597033855604118,2
0.2290563644886116,2
0.3885035837439601,2
0.46190319839721106,2
0.22573125801129654,2
0.4294801437869178,2
0.40593263932659124,2
0.28996031420619783,2
0.043845114289810416,2
0.3982997344879814,2
0.6747122330959319,2
0.5566613805150975,2
0.5789417240136148,2
0.6008190506772633,2
0.12045081888277837,2
0.16857502568476004,2
0.6850431563500738,2
0.6453181248329314,2
0.44001611070923213,2
0.8557813510123965,2
0.3510486134112252,2
0.248389371923687,2
0.4055308387445674,2
0.6583322259234605,2
0.9063652788649563,2
0.5875454533868091,2
0.3402277073930518,2
0.15009879687497904,2
0.3142572492650167,2
0.29520940532696277,2
0.09887996441360489,2
0.3142883015148596,2
0.839304208746243,2
0.23354436843475845,2
0.31048236796221546,2
0.6182227070269913,2
0.6794715573768215,2
0.8395398513031651,2
0.6008713287758854,2
0.5041260122882222,2
0.3551590311328715,2
0.2830925643327496,2
0.12193261471346657,2
0.027796822297665388,2
0.2197919035582475,2
0.3021008129327949,2
0.2774114404402144,2
0.2466269856425935,2
0.7987893767024984,2
0.20378759003837607,2
0.9568366685484917,2
0.38844806749480226,2
0.8987397384589113,2
0.44531828331204604,2
0.37128090119429114,2
0.26057827543085993,2
0.7817108141120693,2
0.5866317442180331,2
0.6758548509505208,2
0.10109013948513151,2
0.7955565825514573,2
0.2124549469762633,2
0.04273785877028783,2
0.7819344101141066,2
0.16116570332785501,2
0.5959083234621096,2
0.7480769910785525,2
0.4159445001254944,2
0.3075149692967021,2
0.8006351298989023,2
0.37657387353977867,2
0.35690603717609654,2
0.6893590080641148,2
0.9554719858603546,2
0.06984879245488676,2
0.8782496614532307,2
0.748811042100266,2
0.15567844851256682,2
0.18413496640045868,2
0.6284967377926775,2
0.31985978146638117,2
0.5840743705225017,2
0.12904324995357686,2
0.7402174263919598,2
0.5458538619839918,2
0.33358333465945006,2
0.17063048957383076,2
0.4090843424890219,2
0.8033795494025826,2
0.11158158837414582,2
0.03054053508777893,2
0.03615169380691917,2
0.028939749048215432,2
0.9834800728199985,2
0.07921643542901588,2
0.7366987107049636,2
0.934499491087297,2
0.8356724198608618,2
0.12427034967708704,2
0.14458352546919961,2
0.2247700301432376,2
0.20535681327617372,2
0.6117461652804655,2
0.7102168026826905,2
0.031298173646293455,2
0.6294535878687478,2
0.2621699834018428,2
0.03380985413504233,2
0.45387426990140833,2
0.6103031762419157,2
0.5751504826774262,2
0.8118030535473845,2
0.15332120763835924,2
0.19165431128585078,2
0.5866764515390885,2
0.05476415015163965,2
0.632541927355891,2
0.17094371511588266,2
0.938231190506721,2
0.9678247167218489,2
0.18441635254146846,2
0.6637810328596526,2
0.7077614403468409,2
0.6322717097453504,2
0.7281184133010801,2
0.6260534241275393,2
0.9527960644493391,2
0.5006902292579198,2
0.1179991535434846,2
0.06408770843343632,2
0.6207172068770537,2
0.5521722342952614,2
0.5780187544638203,2
0.12650478132316734,2
0.8266356336026667,2
0.22173787096753148,2
0.8747500645640727,2
0.09985922029803357,2
0.592223177011896,2
0.8049952073578867,2
0.1269257071984386,2
0.8978803010006183,2
0.13243843432223248,2
0.42520625014927094,2
0.5448550139841398,2
0.29976717912156525,2
0.2374653145362885,2
0.20584547374752107,2
0.6653160206878833,2
0.6907568804401881,2
0.04145245973215353,2
0.8510773899578002,2
0.3444266589934004,2
0.37603513644771525,2
0.5008883040296421,2
0.03439228039017296,2
0.7364271028157395,2
0.2929816066944306,2
0.6538326509906206,2
0.15303979809780574,2
0.27485232529622744,2
0.7860737852747229,2
0.18894553822518503,2
0.06676088295295855,2
0.10082370741506158,2
0.09206281555314676,2
0.17764127804003274,2
0.48720813447224076,2
0.17420749928333873,2
0.11212777550471956,2
0.4174247498548608,2
0.4206225036473416,2
0.2100450656101321,2
0.5565283296513416,2
0.4405979877911151,2
0.005313349228471335,2
0.05402222032355071,2
0.4784982652088619,2
0.7319394936523796,2
0.3899528087649435,2
0.10327350504585753,2
0.6218873347946683,2
0.743356764955196,2
0.5678919553202306,2
0.30314721318350085,2
0.056677169119448936,2
0.2794317184940582,2
0.1504165488734877,2
0.02410422153479885,2
0.03020916398852074,2
0.4476093242217626,2
0.19712667674251078,2
0.7630641058965324,2
0.23352356341605307,2
0.34825296820541546,2
0.011052358785995677,2
0.4473631047433338,2
0.2600325847474404,2
0.25255193004911297,2
0.10114290521278181,2
0.1965945124930826,2
0.051236431911292436,2
0.456366624301814,2
0.001310729577897284,2
0.6670696716335486,2
0.5448477176198085,2
0.7170044794427379,2
0.535091480662035,2
0.42525603301397885,2
0.4028052858021476,2
0.16462773101984982,2
0.05914103442324382,2
0.49328529528949866,2
0.8378196663354869,2
0.832627476567946,2
0.05418994251980245,2
0.667441629311623,2
0.35855600659046005,2
0.6524381531479976,2
0.489638788262813,2
0.6720609546285295,2
0.021445815427206867,2
0.7583674389866851,2
0.09582136578473224,2
0.492202790284449,2
0.08412653660723214,2
0.8246516435962397,2
0.7517883971142669,2
0.4477793553419141,2
0.17642982688515593,2
0.5044449267876531,2
0.03231869694017086,2
0.4901774607321815,2
0.38246312968326535,2
0.506813454045844,2
0.38438343704846256,2
0.21320171868499432,2
0.653384609327405,2
0.4250610507329446,2
0.5454202911979772,2
0.12164424049517635,2
0.03766316048040964,2
0.3240112669366358,2
0.009338885140453407,2
0.7738886901930002,2
0.19772998853997084,2
0.4824750036460018,2
0.7041009198504536,2
0.034309917721941786,2
0.7115376650792973,2
0.06254673194261093,2
0.19605928598254316,2
0.44508851150936735,2
0.4131363318309229,2
0.28143684227669385,2
0.9388055219010337,2
0.18532190258149783,2
0.13997315476567052,2
0.1400594629902244,2
0.8920456956641597,2
0.9032084099671224,2
0.6765440174865209,2
0.629462931720569,2
0.4248790616838105,2
0.07390566428341531,2
0.20308179765264803,2
0.27725744191380064,2
0.5445387997053235,2
0.40564147965001884,2
0.26728264992773065,2
0.29427059053348614,2
0.4403116219315894,2
0.6405681805113491,2
0.8849580460264744,2
0.8426846870549762,2
0.06507897255042608,2
0.008377653648060729,2
0.16918638650943166,2
0.012929206027630738,2
0.3974026296233549,2
0.4969834472657359,2
0.25675402923848367,2
0.5393437887005226,2
0.06499507409713896,2
0.4391104746322302,2
0.031541237853649234,2
0.042384193293923386,2
0.13015404260574823,2
0.056742816853108675,2
0.10303394377080924,2
0.3421838310983376,2
0.531745742245882,2
0.20880137278852456,2
0.3217838628068086,2
0.8418946960819501,2
0.07094413184039026,2
0.4808192532368583,2
0.7980588405405444,2
0.7309742956689377,2
0.31592263856048297,2
0.5813678884605313,2
0.5998956821879922,2
0.623158911205044,2
0.3829951656154293,2
0.6027365556831659,2
0.06769168877126369,2
0.2804462077730773,2
0.8947372819317831,2
0.7520782968669649,2
0.5316762458960248,2
0.47165186990004404,2
0.2714232920220142,2
0.6631987487173073,2
0.04476751841587089,2
0.8577982602470609,2
0.43815842065179067,2
0.6913681844049072,2
0.7134329231211102,2
0.3453918233382119,2
0.6283913570706191,2
0.25645024273609646,2
0.5131531232415668,2
0.9915972001078608,2
0.26378302345262167,2
0.18704487058492578,2
0.29366612359387334,2
0.36348900492744973,2
0.6595945462890777,2
0.802803619364906,2
0.1692048178850554,2
0.7894584295435841,2
0.23786934717345873,2
0.44781827053372447,2
0.677731201799826,2
0.1881099111935022,2
0.015665638404878675,2
0.563472164782492,2
0.2360761881782909,2
0.0040956763141829205,2
0.5528476142485674,2
0.6094883519903306,2
0.2981849440357308,2
0.305231498618878,2
0.2514305667092155,2
0.6808155389192435,2
0.8904295716314322,2
0.4460424546935757,2
0.7581440530332024,2
0.33445834810764485,2
0.12229297598400254,2
0.24461911331067993,2
0.7094598035453221,2
0.5736337959457191,2
0.5106591024750867,2
0.5893429524765313,2
0.5687486979855189,2
0.27359050869695106,2
0.567884284254067,2
0.6696513360706645,2
0.3360821791680721,2
0.4337528692027363,2
0.43853634540750347,2
0.18404332556590966,2
0.26809476402813165,2
0.46834389588893005,2
0.6925760100752199,2
0.09082135025662541,2
0.4461346585901682,2
0.6978079874715309,2
0.8795719347934318,2
0.2906763803437004,2
0.01055854816045228,2
0.5597526582025302,2
0.7464505597181178,2
0.43433271729532846,2
0.48988207146539675,2
0.6699578085135348,2
0.7010353634712342,2
0.3727929762669453,2
0.8232150113616258,2
0.4738920639068607,2
0.2892705126259037,2
0.26371301774920475,2
0.5035116040575023,2
0.23178557291264967,2
0.33335722062547357,2
0.24804911156387416,2
0.5983282825524858,2
0.18094823775064106,2
0.4061576867329734,2
0.9068468644260854,2
0.5259365495318538,2
0.12273513355178584,2
0.5579551976925744,2
0.8502964597592415,2
0.04647049442098447,2
0.24805550810665988,2
0.4582843817624678,2
0.22280073774845785,2
0.38415075277716576,2
0.1033632631898009,2
0.9246532577312435,2
0.063143952595448,2
0.15188915674433515,2
0.34166755300672547,2
0.3941343932935368,2
0.0005747815171468131,2
0.42562600110092996,2
0.5971940871049259,2
0.3640776651097579,2
0.6191122670705497,2
0.7336209882264465,2
0.2722374805809183,2
0.47204698114527305,2
0.12104921972182663,2
0.5221101678017608,2
0.7073273531845523,2
0.40554894256439317,2
0.11946949609120254,2
0.250732577970877,2
0.2988231931385766,2
0.3556575777609569,2
0.24009819251812664,2
0.6561686712903034,2
0.06468326167700506,2
0.3836873533847457,2
0.14737486526376306,2
0.7337532396787175,2
0.3370514503559329,2
0.3439296801593103,2
0.14758287213785543,2
0.49209350268524,2
0.3314644901128555,2
0.06092278203698279,2
0.3670726065270172,2
0.28651404990440404,2
0.29781387632433615,2
0.6983298139687112,2
0.758531705893293,2
0.5502829497428626,2
0.422898510736954,2
0.023569803853103904,2
0.8575887831753014,2
0.19870901091606183,2
0.1858021984851459,2
0.5319864883397694,2
0.35414317008319013,2
0.09552415818203333,2
0.18137120684052846,2
0.3724354591130301,2
0.24944753940738013,2
0.28661221044520263,2
0.573812657859794,2
0.0068917577756292085,2
0.27691588132508227,2
0.006624175648677468,2
0.949992803270062,2
0.053279115595381316,2
0.04808399100002217,2
0.705443705738072,2
0.6153937745697275,2
0.20832111886102672,2
0.7185800461174527,2
0.8466712335396329,2
0.6055054682812379,2
0.21524716719548145,2
0.23584200726081161,2
0.7175619891939111,2
0.620573879762161,2
0.3756086513892093,2
0.28211960999800845,2
0.6974342132510929,2
0.227546693353973,2
0.21821274834476315,2
0.32513281748379264,2
0.5470810598809843,2
0.2711026233927226,2
0.7657523462502356,2
0.44481859398758117,2
0.34305156668176995,2
0.0651271788654501,2
0.873610669766543,2
0.17863674708639962,2
0.566594305207505,2
0.33246398522420606,2
0.3571376165804906,2
0.10014570543991809,2
0.639491549494312,2
0.8005762353149477,2
0.26258049562548386,2
0.20999913231015727,2
0.576911074426051,2
0.18340802234518921,2
0.9603559771235632,2
0.13084022796849407,2
0.8030677862059947,2
0.1894213990802917,2
0.3073543202842185,2
0.17798756636823956,2
0.14256512156787507,2
0.058115311059790856,2
0.8624187354130297,2
0.36485539859534794,2
0.061256960801370816,2
0.40057012650723894,2
0.6567725954400376,2
0.14601468509711182,2
0.8053472231330379,2
0.25980475383057566,2
0.050316019799371996,2
0.7228075531364749,2
0.44517614698136027,2
0.028173249767183998,2
0.19915181199686166,2
0.6569503975505372,2
0.32601689585493937,2
0.9554790110223871,2
0.06172755739842643,2
0.8587660088978776,2
0.15375820388249767,2
0.18457073209584626,2
0.3617841481899205,2
0.3670287467421402,2
0.7706493598623821,2
0.7859389297277971,2
0.43633910879967625,2
0.9379354711224249,2
0.48644324339374867,2
0.33899095430093246,2
0.20866361969300865,2
0.8264062339197528,2
0.26050461471520614,2
0.3647479765481938,2
0.6930875831612988,2
0.08299954796352152,2
0.7082800041054356,2
0.6788715119353014,2
0.17234453859227575,2
0.2860221553975675,2
0.2426187957343256,2
0.4779284801606985,2
0.509995805162102,2
0.7354216727557435,2
0.6033496672376584,2
0.7228543200365817,2
0.17107607194363156,2
0.5094895650074884,2
0.05355850764679711,2
0.43445711601447584,2
0.3540141534634676,2
0.8946416061292539,2
0.21111744319541723,2
0.3497524332103134,2
0.5045522228589747,2
0.011187383973242504,2
0.3648279744705671,2
0.5441227088687327,2
0.047016308483567866,2
0.3124543562166303,2
0.4223144404249325,2
0.6262266241829146,2
0.7310344361699039,2
0.39859959793892724,2
0.18804160760949562,2
0.572877920208354,2
0.1955991698492296,2
0.32613865256402175,2
0.6777571417626116,2
0.6521380829407641,2
0.11678472655362362,2
0.06687158026152148,2
0.12371578772376209,2
0.687950072421403,2
0.12926979046685996,2
0.8683491229384183,2
0.34163048767755966,2
0.11108495274981887,2
0.8206867233052385,2
0.4412039799758463,2
0.20495396705529723,2
0.5874977275168433,2
0.11959143160289068,2
0.40243969793659135,2
0.4444457721479165,2
0.7245641693805325,2
0.35751360125909804,2
0.5355979383997533,2
0.47450126897551864,2
0.9925503213881908,2
0.1677607360454484,2
0.061500678861408815,2
0.5828831291353783,2
0.5680410755009673,2
0.5340376350551538,2
0.4633822932354326,2
0.1147456641150222,2
0.2885112410256408,2
0.49215844875613923,2
0.08710843372207733,2
0.5190908145274028,2
0.1161645162270073,2
0.44258618239489017,2
0.5790138460503378,2
0.2452171495060771,2
0.1956507261269772,2
0.0026331878737205256,2
0.7524828248019192,2
0.027780113045928263,2
0.46923678823362625,2
0.27619312285683906,2
0.5825994590720052,2
0.02193965160722602,2
0.263780204071465,2
0.4571814749850548,2
0.6406892567460436,2
0.7945398009440373,2
0.49672364734214086,2
0.6458532497043108,2
0.323895903991902,2
0.7248227744425312,2
0.7675541754635947,2
0.6853512937684413,2
0.7550236540708253,2
0.04231330783883685,2
0.21785074120130285,2
0.7960091823827048,2
0.661460187196981,2
0.6061758092596697,2
0.7359245409534315,2
0.5415775477165554,2
0.41739508643238926,2
0.5530279020196119,2
0.5709520475702438,2
0.43049743405441676,2
0.22809400838713828,2
0.1739256252169219,2
0.06983122044142599,2
0.38134662982247947,2
0.9240976894510561,2
0.4322934703653226,2
0.3896529023933324,2
0.05743080543232401,2
0.7129132540596246,2
0.15922727383714033,2
0.08461079066300127,2
0.2406513120773919,2
0.4252739397359051,2
0.3902004610586006,2
0.03907068049788357,2
0.10016732587823882,2
0.067855473518119,2
0.3614218714144736,2
0.5195498289744575,2
0.008624522907981477,2
0.6652025811052192,2
0.21194330249738888,2
0.14846221238625734,2
0.4946768467804453,2
0.5353890828387884,2
0.8099541784492174,2
0.7253712903474767,2
0.006245831386949261,2
0.14239318395773048,2
0.6964186533873543,2
0.6434773240607738,2
0.8565892580222029,2
0.7763305715057625,2
0.12104238991628194,2
0.5170691981001778,2
0.9173475129514165,2
0.709827985878712,2
0.8000268873895638,2
0.8935864831466466,2
0.7189642745696299,2
0.31602108455543326,2
0.11432026411358864,2
0.6967301380349384,2
0.6331344886495218,2
0.6239282576692441,2
0.36746221388925854,2
0.21982921815733925,2
0.6848588601523663,2
0.5943665620177572,2
0.03893170259200642,2
0.034372961238400224,2
0.2103421411837225,2
0.8796138735014802,2
0.3360024419809174,2
0.6128794811210139,2
0.25154412755210864,2
0.7696160046074174,2
0.36589101805312085,2
0.5006779596926738,2
0.44477743123081503,2
0.17067769547736372,2
0.5283858058622761,2
0.9790210835075626,2
0.5764540280323447,2
0.7259990829726681,2
0.16342084355749437,2
0.6046975955830279,2
0.8059227326925966,2
0.8952091263222036,2
0.8541666150829184,2
0.8746823709837779,2
0.5281752487165182,2
0.6435950334166332,2
0.03070243995873895,2
0.4153896345302672,2
0.14968873848744232,2
0.5064974385106112,2
0.1432944679408315,2
0.8379959928496485,2
0.8437847361012257,2
0.4751538726851635,2
0.33581494471797557,2
0.6409134913728747,2
0.05042293870733501,2
0.5642619364369542,2
0.8406684792515348,2
0.9324289156866512,2
0.10582117358023907,2
0.48483932316098455,2
0.2749021630939989,2
0.5984440704632825,2
0.17819091434110232,2
0.6447428129479984,2
0.4196432941942558,2
0.24748051807705776,2
0.8791136376331138,2
0.3813214331698598,2
0.4290312770393998,2
0.940479956722426,2
0.14276994418145816,2
0.71437166115089,2
0.34325782200895577,2
0.35467922046277284,2
0.17073113517438865,2
0.04481992434249592,2
0.3876554258914529,2
0.8473159294277454,2
0.2906975537842758,2
0.7649819442791773,2
0.44356175295548705,2
0.2024490229359425,2
0.24848780994095512,2
0.13832502244742792,2
0.5268659786513965,2
0.6572228227481377,2
0.5331102108074373,2
0.03267122193119103,2
0.17914250635191362,2
0.4351854705242789,2
0.25797508719548506,2
0.13544282769160004,2
0.6352372267118195,2
0.2350548551092249,2
0.6397179675812588,2
0.6894372246563646,2
0.4618832517616378,2
0.10945190342009826,2
0.3752120012226594,2
0.2876933792981107,2
0.1257005034132343,2
0.2984782872119067,2
0.04035092810499034,2
0.7524011502311754,2
0.4275708332360596,2
0.07326870639606457,2
0.13764603347873544,2
0.41466470748805473,2
0.7027502859486628,2
0.24047687331885667,2
0.10015543509485539,2
0.47026279553764394,2
0.7849625949209404,2
0.056714871754612796,2
0.49448634751810927,2
0.35049475973597966,2
0.839728907002274,2
0.21430855746058747,2
0.7067171323209873,2
0.49590295152680036,2
0.4577922517005328,2
0.1466530993838161,2
0.27980876685596384,2
0.3774535457464534,2
0.03108642280027724,2
0.2092504673799101,2
0.23547251958948304,2
0.2650182497498366,2
0.2916111297906978,2
0.07258880104541332,2
0.2529906132343643,2
0.9084330681606758,2
0.10235915346701406,2
0.7980219566762087,2
0.6414282150439237,2
0.282588137094548,2
0.6498039307232697,2
0.8243558411961506,2
0.5112632175988315,2
0.8095091880334226,2
0.2960098334841668,2
0.751238454502752,2
0.6376445743706439,2
0.13410382046308503,2
0.33693238293552574,2
0.186598962915137,2
0.15638988342865368,2
0.05849266087655042,2
0.6312343910041853,2
0.814007707161486,2
0.7401621070951048,2
0.4885326823242725,2
0.10544733371510095,2
0.2343199049426552,2
0.20446477716454603,2
0.4135339846209006,2
0.7640596532092554,2
0.5080920531854947,2
0.1378471134610069,2
0.09963677426016193,2
0.47728476919685514,2
0.27877248302508284,2
0.4022525810644242,2
0.43897140887592834,2
0.13346956198971832,2
0.5587261705024499,2
0.5883515500296703,2
0.8480579305626751,2
0.14327267958597553,2
0.2874118256838392,2
0.12309634063970583,2
0.7756304299893035,2
0.5552747328774926,2
0.29730337920067784,2
0.07031207384830733,2
0.6903510214608974,2
0.07429935571994585,2
0.6524449028593773,2
0.8056981714224363,2
0.19807259871371913,2
0.0937847631287477,2
0.7420920082418315,2
0.6843963880044986,2
0.7300011913628628,2
0.09515294843075563,2
0.7217667986891483,2
0.2729562817067903,2
0.2441564182866668,2
0.3833155863220487,2
0.0018418948160280075,2
0.2615411841075333,2
0.22262898535835782,2
0.21910888722263006,2
0.1795598524687927,2
0.22891139197781005,2
0.2701728433017852,2
0.44253684676891275,2
0.7105273006939673,2
0.5434544441862125,2
0.35375466747239076,2
0.591107383628965,2
0.9043407350018628,2
0.395202724773741,2
0.1909425344716131,2
0.42810600012944106,2
0.5161480412202829,2
0.42177083650073344,2
0.5537989632988365,2
0.3169097721496177,2
0.3815810284194668,2
0.7488039351647291,2
0.5840013269841998,2
0.5172546675713985,2
0.2910215872162035,2
0.1345628988224124,2
0.033337052392571453,2
0.16237968795870672,2
0.0480240993544643,2
0.45176114767973446,2
0.6226797808638567,2
0.7260656939631172,2
0.5736107796571353,2
0.13127598395103016,2
0.9165848084010105,2
0.9181015104095401,2
0.8427519438996313,2
0.32171317701585,2
0.0947131842727041,2
0.3655694947686836,2
0.8100383886136763,2
0.080224580986989,2
0.3598520436609448,2
0.40608434338388427,2
0.28325898359512464,2
0.4254546945733927,2
0.7010945519531211,2
0.14806034615621327,2
0.015972936544565518,2
0.18721529055787212,2
0.3786655510683416,2
0.5929546625202818,2
0.4905580564108478,2
0.2428655478528519,2
0.5301916203139765,2
0.3182332149222352,2
0.8071510108114293,2
0.2170497420423284,2
0.014757352692448867,2
0.24204366004134611,2
0.3459288175109519,2
0.05608050061415679,2
0.2919033828575041,2
0.5263682579058495,2
0.5467614916095819,2
0.2115132573317994,2
0.5001435939493671,2
0.22742110930079704,2
0.1720056731379456,2
0.8958368809781,2
0.6130629181313758,2
0.3696183114778503,2
0.6711402165955354,2
0.23381486483524236,2
0.34129051716010805,2
0.16372078045694766,2
0.08198324187273878,2
0.08899406060832804,2
0.24070968137330118,2
0.22526032103506666,2
0.6710837006598288,2
0.6927568149956322,2
0.08457119919094147,2
0.6180399723856016,2
0.15045471088122647,2
0.8017739678264959,2
0.05490616635514952,2
0.9478321404533,2
0.4432950147900342,2
0.5431424224080291,2
0.5499638384540241,2
0.526740304530443,2
0.259721387204573,2
0.05837187262123342,10
0.11584985329732798,10
0.12837165873845363,10
0.27501911527815376,10
0.42482157447102226,10
0.4691641643292818,10
0.3157666493228833,10
0.08156737571725131,10
0.03686052363443983,10
0.21008674546067113,10
0.17758530695786842,10
0.26128410957931036,10
0.3397247703372066,10
0.007105217949612888,10
0.2790043203691596,10
0.020441213098981764,10
0.5859626302884875,10
0.2598529865688704,10
0.09539919141668779,10
0.38735605786863747,10
0.13807973367629378,10
0.3513235256917102,10
0.20124404305212104,10
0.11948375182232346,10
0.14889587326764053,10
0.45126252095149705,10
0.052446252275969975,10
0.03131276063768951,10
0.11508901639032658,10
0.09471912962935754,10
0.21957834499393605,10
0.2897112802043751,10
0.09740093108725835,10
0.059558631597516176,10
0.04114617766617147,10
0.45826850824922055,10
0.053042281195013294,10
0.14463325481889275,10
0.2500016006518856,10
0.043064316755109994,10
0.04007027573354772,10
0.13013171162274717,10
0.040501208922308456,10
0.48060933379166204,10
0.21350420826682495,10
0.4689550319297708,10
0.06319493281875857,10
0.08697453180708538,10
0.08506611190157971,10
0.02280891878621056,10
0.3706080641271857,10
0.12694086896602477,10
0.15353664435268508,10
0.09465514300741791,10
0.02453911844320804,10
0.2678154432260946,10
0.11297093840461296,10
0.28411841094516477,10
0.4205777446461389,10
0.39399012594504995,10
0.004857775119640399,10
0.07297513393098637,10
0.5189034420532991,10
0.03771902198378647,10
0.5071805217481908,10
0.2938521675940304,10
0.04708729983419555,10
0.5048561841132589,10
0.07445281430989696,10
0.46110858482659584,10
0.039976912762379115,10
0.16034665722829727,10
0.2963391211855668,10
0.008838539120383496,10
0.043090262358716915,10
0.01978707897912527,10
0.09765943335023305,10
0.16950341776618852,10
0.0019188441185621413,10
0.021770573933909847,10
0.4015102924223555,10
0.031944054129904254,10
0.05267525222625568,10
0.23890018384397688,10
0.19853566204536033,10
0.3203250108570754,10
0.3275979230416517,10
0.09424760983210474,10
0.4370421444675234,10
0.06127121949136761,10
0.29343832896350175,10
0.4567209568863492,10
0.25464316863234926,10
0.28876952675977036,10
0.010381401829391406,10
0.13654393455590919,10
0.15428277245408734,10
0.1763551424945618,10
0.46678547392824743,10
0.017946953194386096,10
0.23752461535210367,10
0.16757927527414174,10
0.09613887726004104,10
0.03349285796995405,10
0.30575436509098547,10
0.4104355972199947,10
0.3124867687031216,10
0.20767046207533538,10
0.13768299330183018,10
0.1902335154296761,10
0.23947017091400788,10
0.23965195059133573,10
0.3492271150786437,10
0.1746201822723361,10
0.014897524846343954,10
0.17507736114809375,10
0.15919791982541612,10
0.12364575053150308,10
0.6463965975299162,10
0.04185180646627211,10
0.08183492707248174,10
0.4715669287693443,10
0.002311743629881988,10
0.10701667341849685,10
0.018053104184674155,10
0.18236625312768823,10
0.38341713844031083,10
0.25711816225106104,10
0.006647340842000403,10
0.3877804369564713,10
0.14326173174038986,10
0.4283060664356533,10
0.13975240122900293,10
0.17650853665013178,10
0.313112632859735,10
0.09376289309408452,10
0.3032890098633045,10
0.053378490974674585,10
0.0714352146120894,10
0.28162166992125776,10
0.13283215253252753,10
0.0728547155254045,10
0.30564564269992267,10
0.15504022683668997,10
0.38430332151831553,10
0.2400522645119436,10
0.04515621755624584,10
0.016728645464171743,10
0.1787503512846132,10
0.45711982879904833,10
0.5565787271039678,10
0.09136293029107338,10
0.04682724804487379,10
0.17834367876446308,10
0.089868404204525,10
0.10171796473198105,10
0.4896621105307606,10
0.11467367685323163,10
0.2833406256041757,10
0.06287439721661543,10
0.39200396635881274,10
0.17320802106972905,10
0.17413238189368474,10
0.3271824381397015,10
0.1127260807617808,10
0.13628261792072074,10
0.13229527489626555,10
0.040509529176799904,10
0.385032760592013,10
0.01961656618190109,10
0.002617969837783975,10
0.14167933563746266,10
0.406959329126213,10
0.11311473436983568,10
0.36613226807681,10
0.11012070000759136,10
0.40569654413981504,10
0.11716688058530914,10
0.06227078435155843,10
0.0597334611744971,10
0.3312217627102766,10
0.09549045354001427,10
0.25056690995268094,10
0.10964992194870142,10
0.014596518758411677,10
0.15870017613040166,10
0.010169626559034724,10
0.06824318763826577,10
0.024031985602732932,10
0.37920127922940483,10
0.21048254177671996,10
0.07692207031906802,10
0.17628551344359708,10
0.08583181537169102,10
0.11166012555349446,10
0.005706580208003759,10
0.29387580966796867,10
0.26951393752380115,10
0.1294709726862265,10
0.032424483831738724,10
0.16782160162260365,10
0.059358969992239545,10
0.01843708312593284,10
0.09080612105350663,10
0.021054425399162233,10
0.20787843540398476,10
0.02383814506605646,10
0.24109811000865294,10
0.13230083761008832,10
0.011611394824502243,10
0.04383279381919631,10
0.6269033650633873,10
0.020475600165946375,10
0.07059517923052415,10
0.12964519710163636,10
0.46063913379594174,10
0.1697566893777432,10
0.1763743852422904,10
0.02553511345063442,10
0.12012940093749677,10
0.03039700269167336,10
0.0298252528621161,10
0.18804367953792825,10
0.3563172194451199,10
0.09703968538285783,10
0.04444850438838684,10
0.3589927843476679,10
0.1839808145426847,10
0.18794347500777756,10
0.009535516806572188,10
0.10246045264417876,10
0.15911183970473375,10
0.21745415719222827,10
0.08928291395801542,10
0.0735379307041775,10
0.13125170061964533,10
0.19382779682877313,10
0.015895527444084023,10
0.021101011174435105,10
0.12558649872064634,10
0.17432647719610064,10
0.09608931931500893,10
0.16619383721575304,10
0.17962117434762154,10
0.16004369475982208,10
0.04570226728421891,10
0.058799646883478676,10
0.4323337737281766,10
0.12874456806023715,10
0.0007227527497331775,10
0.2422380123195463,10
0.014660592667393554,10
0.5400273279910047,10
0.10405112599294436,10
0.2494363332321742,10
